Match type,Search term,Added/Excluded,Campaign,Ad group,Clicks,Impressions,CTR,Avg. CPC,Cost,Avg. position,Conversions,Cost / conv.,Conv. rate,View-through conv.,Conv. value / cost (opt.),Converted clicks,Conv. (opt.),Keyword
phrase,where to buy saturn parts in nj,None,Saturn,previous keywords,0,1,0.00%,0.00,0.00,3.0,0,0.00,0.00%,0,0.0,0,0,+Saturn +parts
broad,2010 chevy suburban clockspring driver side,None,GM makes,Chevy keywords,1,1,100.00%,0.18,0.18,1.0,0,0.00,0.00%,0,0.0,0,0,chevy suburban parts
broad,shift cables saturn vue,None,Saturn,previous keywords,1,1,100.00%,0.26,0.26,3.0,0,0.00,0.00%,0,0.0,0,0,saturn vue parts
broad,strutrewplacementon2006impalaltz,None,GM makes,Chevy keywords,1,1,100.00%,0.23,0.23,6.0,0,0.00,0.00%,0,0.0,0,0,chevy impala parts
broad,transmission for 2003 saturn vue 2.2 l,None,Saturn,previous keywords,0,1,0.00%,0.00,0.00,7.0,0,0.00,0.00%,0,0.0,0,0,saturn vue parts
broad,2007 saturn aura rims,None,Saturn,previous keywords,1,7,14.29%,0.24,0.24,4.9,0,0.00,0.00%,0,0.0,0,0,saturn parts
broad,saturn transmission solenoid,None,Saturn,previous keywords,1,1,100.00%,0.23,0.23,2.0,0,0.00,0.00%,0,0.0,0,0,saturn parts
broad,saturn l 200 parts drawing,None,Saturn,previous keywords,1,1,100.00%,0.30,0.30,1.0,0,0.00,0.00%,0,0.0,0,0,+Saturn +parts
broad,vibe parts,None,GM makes,Pontiac keywords,0,5,0.00%,0.00,0.00,4.0,0,0.00,0.00%,0,0.0,0,0,pontiac vibe parts
broad (session-based),saturn lw300 oil pan gasket,None,Saturn,previous keywords,1,1,100.00%,0.33,0.33,2.0,0,0.00,0.00%,0,0.0,0,0,saturn replacement parts
broad,gm 12475016,None,GM makes,GM keywords,1,1,100.00%,0.01,0.01,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,2003 yukon parts,None,GM makes,GMC keywords,0,3,0.00%,0.00,0.00,4.0,0,0.00,0.00%,0,0.0,0,0,gmc part
broad,2003 saturn vue throttle body replacement,None,Saturn,previous keywords,0,1,0.00%,0.00,0.00,3.0,0,0.00,0.00%,0,0.0,0,0,saturn vue parts
broad,gm 5942938,None,GM makes,GM keywords,1,1,100.00%,0.12,0.12,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,chevelle salvage parts,None,GM makes,Chevy keywords,1,1,100.00%,0.17,0.17,7.0,0,0.00,0.00%,0,0.0,0,0,chevy auto parts
broad,axle shaft for 2005 pontiac g6,None,GM makes,Pontiac keywords,1,3,33.33%,0.28,0.28,2.7,0,0.00,0.00%,0,0.0,0,0,pontiac g8 parts
broad,oem parts gmc sierra 1500,None,GM makes,GM keywords,1,1,100.00%,0.34,0.34,4.0,0,0.00,0.00%,0,0.0,0,0,genuine gm parts
broad,67 chevy truck parts,None,GM makes,Chevy keywords,0,7,0.00%,0.00,0.00,9.6,0,0.00,0.00%,0,0.0,0,0,chevy auto parts
broad,uplander seats,None,GM makes,Chevy keywords,0,3,0.00%,0.00,0.00,4.3,0,0.00,0.00%,0,0.0,0,0,chevrolet parts
broad,auto parts pontiac vibe,None,GM makes,Pontiac keywords,1,2,50.00%,0.36,0.36,4.5,0,0.00,0.00%,0,0.0,0,0,pontiac vibe parts
phrase,genuine gm parts 20811960 passenger side back up light assembly,None,GM makes,GM keywords,1,1,100.00%,0.45,0.45,4.0,0,0.00,0.00%,0,0.0,0,0,genuine gm parts
broad,gm fuel door for 2005 gmc savana dealer price,None,GM makes,GM keywords,1,1,100.00%,0.18,0.18,5.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,gmc diesel fuel delivery parts,None,GM makes,GMC keywords,2,1,200.00%,0.31,0.62,3.0,0,0.00,0.00%,0,0.0,0,0,+gmc +parts
broad,2014 chevrolet traverse engine assembly,None,GM makes,Chevy keywords,2,1,200.00%,0.22,0.44,3.0,0,0.00,0.00%,0,0.0,0,0,chevrolet parts
broad,ebay chevy truck parts,None,GM makes,Chevy keywords,0,1,0.00%,0.00,0.00,5.0,0,0.00,0.00%,0,0.0,0,0,+chevy +parts
broad,chevy uplander parts,None,GM makes,Chevy keywords,0,9,0.00%,0.00,0.00,3.7,0,0.00,0.00%,0,0.0,0,0,+chevy +parts
broad,connector for 2000 saturn lw1 condenser fan,None,Saturn,previous keywords,1,2,50.00%,0.23,0.23,2.0,0,0.00,0.00%,0,0.0,0,0,saturn parts
broad,gm 354305s,None,GM makes,GM keywords,1,3,33.33%,0.04,0.04,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,2009 saturn outlook grill,None,Saturn,previous keywords,0,1,0.00%,0.00,0.00,5.0,0,0.00,0.00%,0,0.0,0,0,saturn parts
broad,gmc factory radio,None,GM makes,GM keywords,4,7,57.14%,0.28,1.14,4.6,0,0.00,0.00%,0,0.0,0,0,gm oem parts
broad,2002 chevy trailblazer ltz front bumper,None,GM makes,Chevy keywords,1,2,50.00%,0.20,0.20,3.0,0,0.00,0.00%,0,0.0,0,0,chevrolet parts
broad,gm 15586469,None,GM makes,GM keywords,1,1,100.00%,0.01,0.01,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,gm heater control module,None,GM makes,GM keywords,1,2,50.00%,0.12,0.12,2.5,0,0.00,0.00%,0,0.0,0,0,general motors
broad,gm cruise control,None,GM makes,GM keywords,5,25,20.00%,0.17,0.85,3.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,saturn door panels,None,Saturn,previous keywords,0,2,0.00%,0.00,0.00,2.0,0,0.00,0.00%,0,0.0,0,0,saturn parts
broad,saturn s series replacement seats,None,Saturn,previous keywords,0,1,0.00%,0.00,0.00,2.0,0,0.00,0.00%,0,0.0,0,0,saturn replacement parts
broad,gm parts direct,None,GM makes,Chevy keywords,0,12,0.00%,0.00,0.00,9.3,0,0.00,0.00%,0,0.0,0,0,chevy auto parts
broad,2008 gmc acadia replacement dash parts,None,GM makes,GMC keywords,1,2,50.00%,0.42,0.42,4.0,0,0.00,0.00%,0,0.0,0,0,gmc acadia parts
broad,front bumper energy absorber for 2001 saturn ion,None,Saturn,previous keywords,1,5,20.00%,0.33,0.33,6.0,0,0.00,0.00%,0,0.0,0,0,saturn ion parts
broad,gm cal,None,GM makes,GM keywords,1,1,100.00%,0.15,0.15,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,gm 12605043,None,GM makes,GM keywords,1,1,100.00%,0.01,0.01,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,gm spring 73731b,None,GM makes,GM keywords,1,2,50.00%,0.04,0.04,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,chevy front grill assembly,None,GM makes,Chevy keywords,0,2,0.00%,0.00,0.00,6.0,0,0.00,0.00%,0,0.0,0,0,chevrolet parts
broad,gm accessories center,None,GM makes,GM keywords,1,1,100.00%,0.25,0.25,3.0,0,0.00,0.00%,0,0.0,0,0,gm parts
exact,gm part,Added,GM makes,GM keywords,0,21,0.00%,0.00,0.00,5.1,0,0.00,0.00%,0,0.0,0,0,gm part
broad,saturn aura bumper,None,Saturn,previous keywords,1,2,50.00%,0.20,0.20,2.5,0,0.00,0.00%,0,0.0,0,0,saturn parts
broad,seats for a 2000 chevy s10,None,GM makes,Chevy keywords,1,5,20.00%,0.19,0.19,4.6,0,0.00,0.00%,0,0.0,0,0,chevrolet parts
broad,gm 19168825,None,GM makes,GM keywords,1,8,12.50%,0.12,0.12,2.8,0,0.00,0.00%,0,0.0,0,0,general motors
phrase,genuine gm parts 12335837 front bumper license bracket,None,GM makes,GM keywords,1,1,100.00%,0.39,0.39,1.0,0,0.00,0.00%,0,0.0,0,0,genuine gm parts
broad,2004 chevy tahoe spare tire assembly,None,GM makes,Chevy keywords,0,4,0.00%,0.00,0.00,3.0,0,0.00,0.00%,0,0.0,0,0,chevy suburban parts
broad,gm 15599040,None,GM makes,GM keywords,1,8,12.50%,0.01,0.01,1.3,0,0.00,0.00%,0,0.0,0,0,general motors
broad,2014 buick enclave parts,None,GM makes,GMC keywords,0,6,0.00%,0.00,0.00,7.2,0,0.00,0.00%,0,0.0,0,0,gmc part
broad,2002 chevy trailblazer front axle disconnect assembly,None,GM makes,Chevy keywords,0,1,0.00%,0.00,0.00,5.0,0,0.00,0.00%,0,0.0,0,0,chevrolet parts
phrase,chevy parts catalogs,None,GM makes,Chevy keywords,1,15,6.67%,0.25,0.25,2.9,0,0.00,0.00%,0,0.0,0,0,"""chevy parts"""
broad,2013 gmc sierra body parts,None,GM makes,GMC keywords,0,1,0.00%,0.00,0.00,5.0,0,0.00,0.00%,0,0.0,0,0,+gmc +parts
broad,saturn l100 parts,None,Saturn,previous keywords,2,2,100.00%,0.20,0.40,1.0,0,0.00,0.00%,0,0.0,0,0,+Saturn +parts
broad,145548 gm,None,GM makes,GM keywords,1,1,100.00%,0.01,0.01,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,gm 14034505,None,GM makes,GM keywords,1,1,100.00%,0.06,0.06,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
phrase,saturn parts store,None,Saturn,previous keywords,0,1,0.00%,0.00,0.00,1.0,0,0.00,0.00%,0,0.0,0,0,+Saturn +parts
broad,chevy cavalier parts,None,GM makes,Chevy keywords,0,12,0.00%,0.00,0.00,7.8,0,0.00,0.00%,0,0.0,0,0,chevy auto parts
broad,chevy cavalier parts,None,GM makes,Chevy keywords,1,9,11.11%,0.21,0.21,4.3,0,0.00,0.00%,0,0.0,0,0,+chevy +parts
phrase,oe saturn part 22683070 alternator,None,Saturn,previous keywords,0,2,0.00%,0.00,0.00,3.0,0,0.00,0.00%,0,0.0,0,0,"""Saturn part"""
broad,gm 20989191 ambient interior lighting footwell & cup holder kit ice blue,None,GM makes,GM keywords,0,1,0.00%,0.00,0.00,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,chevy tahoe seat,None,GM makes,Chevy keywords,0,1,0.00%,0.00,0.00,4.0,0,0.00,0.00%,0,0.0,0,0,chevy suburban parts
broad,2005 gmc canyon seat belt,None,GM makes,GMC keywords,1,1,100.00%,0.28,0.28,6.0,0,0.00,0.00%,0,0.0,0,0,gmc auto parts
broad,gm 16156075,None,GM makes,GM keywords,1,1,100.00%,0.25,0.25,3.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,2003 trailblazer parts,None,GM makes,Chevy keywords,1,1,100.00%,0.18,0.18,4.0,0,0.00,0.00%,0,0.0,0,0,chevrolet parts
broad,gm chevy,None,GM makes,GM keywords,0,1,0.00%,0.00,0.00,2.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,2000 gmc sierra parts,None,GM makes,GMC keywords,0,9,0.00%,0.00,0.00,5.2,0,0.00,0.00%,0,0.0,0,0,+gmc +parts
exact,gmpartsclub,Added,Brands + Sites,brands + sites,1,1,100.00%,0.06,0.06,2.0,0,0.00,0.00%,0,0.0,0,0,[gmpartsclub]
broad,2007 cadillac escalade ext parts,None,GM makes,GM keywords,1,2,50.00%,0.22,0.22,6.5,0,0.00,0.00%,0,0.0,0,0,gm parts
broad,me need hack free gm cklash,None,GM makes,GM keywords,1,1,100.00%,0.16,0.16,3.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,2007 saturn outlook rear wiper arm,None,Saturn,previous keywords,0,5,0.00%,0.00,0.00,4.4,0,0.00,0.00%,0,0.0,0,0,saturn replacement parts
broad,1998 chevy suburban oil cooler lines,None,GM makes,Chevy keywords,2,1,200.00%,0.31,0.62,2.0,0,0.00,0.00%,0,0.0,0,0,chevy suburban parts
broad,emackgary63 gm comwikipedeia orgwikiwiki 209 11 0 6 51gilbertmereno,None,GM makes,GM keywords,1,2,50.00%,0.04,0.04,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,replacement cup holder 2000 buick century,None,GM makes,GM keywords,1,1,100.00%,0.35,0.35,5.0,0,0.00,0.00%,0,0.0,0,0,gm replacement parts
phrase,2007 saturn ion parts,None,Saturn,previous keywords,1,5,20.00%,0.30,0.30,5.0,0,0.00,0.00%,0,0.0,0,0,"""saturn ion parts"""
broad,2007 saturn ion parts,None,Saturn,previous keywords,0,7,0.00%,0.00,0.00,2.3,0,0.00,0.00%,0,0.0,0,0,+Saturn +parts
broad,headlight assembly 2003 chevy avalanche,None,GM makes,Chevy keywords,1,1,100.00%,0.27,0.27,9.0,0,0.00,0.00%,0,0.0,0,0,chevy avalanche parts
phrase,gm part number cross reference,None,GM makes,GM keywords,2,25,8.00%,0.30,0.59,2.8,0,0.00,0.00%,0,0.0,0,0,"gm ""part number"""
broad,full leath 2011 corvette spoiler gm part number,None,GM makes,GM keywords,1,2,50.00%,0.25,0.25,2.5,0,0.00,0.00%,0,0.0,0,0,gm part number search
broad,saturn seat,None,Saturn,previous keywords,1,4,25.00%,0.26,0.26,2.5,0,0.00,0.00%,0,0.0,0,0,saturn parts
broad,avalanche body parts,None,GM makes,Chevy keywords,1,1,100.00%,0.17,0.17,3.0,0,0.00,0.00%,0,0.0,0,0,chevy avalanche parts
broad,gm heater core connector,None,GM makes,GM keywords,1,2,50.00%,0.22,0.22,3.0,0,0.00,0.00%,0,0.0,0,0,general motors
phrase,pontiac parts catalog online,None,GM makes,Pontiac keywords,1,8,12.50%,0.20,0.20,3.4,0,0.00,0.00%,0,0.0,0,0,+pontiac +parts
broad,throttle body saturn vue 2006 2.2,None,Saturn,previous keywords,1,1,100.00%,0.23,0.23,1.0,0,0.00,0.00%,0,0.0,0,0,saturn vue parts
broad,chevy pickup truck parts,None,GM makes,Chevy keywords,0,2,0.00%,0.00,0.00,4.0,0,0.00,0.00%,0,0.0,0,0,+chevy +parts
broad,2004 saturn vue steering wheel,None,Saturn,previous keywords,0,1,0.00%,0.00,0.00,1.0,0,0.00,0.00%,0,0.0,0,0,saturn vue parts
broad,envoy parts catalog,None,GM makes,GMC keywords,0,2,0.00%,0.00,0.00,3.5,0,0.00,0.00%,0,0.0,0,0,gmc envoy parts
broad,gm part 17801667,None,GM makes,GMC keywords,1,1,100.00%,0.30,0.30,3.0,0,0.00,0.00%,0,0.0,0,0,gmc part
broad,2000 saturn lw2 brake booster parts,None,Saturn,previous keywords,1,2,50.00%,0.23,0.23,2.5,0,0.00,0.00%,0,0.0,0,0,+Saturn +parts
broad,2008 corvette oem battery,None,GM makes,Chevy keywords,1,1,100.00%,0.24,0.24,2.0,0,0.00,0.00%,0,0.0,0,0,chevrolet oem parts
broad,2014 gmc sierra parts,None,GM makes,GMC keywords,0,7,0.00%,0.00,0.00,5.1,0,0.00,0.00%,0,0.0,0,0,+gmc +parts
broad,gm oil cooler adapter,None,GM makes,GM keywords,1,1,100.00%,0.25,0.25,3.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,new drivers side seat replacement 2004 chevy suburban,None,GM makes,Chevy keywords,1,2,50.00%,0.33,0.33,2.5,0,0.00,0.00%,0,0.0,0,0,chevy suburban parts
broad,a hood and right headlight for a 2007 saturn ion,None,Saturn,previous keywords,2,6,33.33%,0.26,0.52,2.0,0,0.00,0.00%,0,0.0,0,0,saturn ion parts
broad,gm 16522600,None,GM makes,GM keywords,1,1,100.00%,0.17,0.17,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,gm ecm 88961150 verses 16188051,None,GM makes,GM keywords,1,1,100.00%,0.20,0.20,5.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,gm 1gnek13r6xj497163,None,GM makes,GM keywords,1,1,100.00%,0.17,0.17,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
phrase,71 chevy parts,None,GM makes,Chevy keywords,0,1,0.00%,0.00,0.00,5.0,0,0.00,0.00%,0,0.0,0,0,"""chevy parts"""
broad (session-based),napa auto parts,None,Saturn,previous keywords,0,1,0.00%,0.00,0.00,4.0,0,0.00,0.00%,0,0.0,0,0,saturn car parts
broad,shocks for 2003 gmc denali,None,GM makes,GMC keywords,1,11,9.09%,0.35,0.35,2.1,0,0.00,0.00%,0,0.0,0,0,gmc denali parts
broad,chevy silverado 2011 parts,None,GM makes,Chevy keywords,0,1,0.00%,0.00,0.00,11.0,0,0.00,0.00%,0,0.0,0,0,chevy auto parts
broad,99 chevy 1500 drivers seat,None,GM makes,Chevy keywords,1,1,100.00%,0.20,0.20,2.0,0,0.00,0.00%,0,0.0,0,0,chevy silverado parts
broad,chevy 350 oil dipstick and tube,None,GM makes,Chevy keywords,1,1,100.00%,0.18,0.18,3.0,0,0.00,0.00%,0,0.0,0,0,chevrolet parts
broad,2008 chevy suburban oem power heated side view mirror w turn signal,None,GM makes,Chevy keywords,1,1,100.00%,0.35,0.35,3.0,0,0.00,0.00%,0,0.0,0,0,chevy suburban parts
broad,2004 tahoe z71 parts,None,GM makes,Chevy keywords,0,1,0.00%,0.00,0.00,2.0,0,0.00,0.00%,0,0.0,0,0,chevy suburban parts
broad,2004 pontiac vibe fender flare,None,GM makes,Pontiac keywords,0,1,0.00%,0.00,0.00,3.0,0,0.00,0.00%,0,0.0,0,0,pontiac vibe parts
broad,gm accessories,Added,GM makes,GM keywords,29,720,4.03%,0.37,10.75,2.3,0,0.00,0.00%,0,0.0,0,0,genuine gm parts
broad,gm accessories,Added,GM makes,GM keywords,0,26,0.00%,0.00,0.00,2.6,0,0.00,0.00%,0,0.0,0,0,gm parts
broad,tahoe seat parts,None,GM makes,Chevy keywords,1,3,33.33%,0.16,0.16,2.7,0,0.00,0.00%,0,0.0,0,0,chevy auto parts
broad,envoy car parts ky,None,GM makes,GMC keywords,1,1,100.00%,0.21,0.21,4.0,0,0.00,0.00%,0,0.0,0,0,gmc part
broad,gm flywheel 3973456n,None,GM makes,GM keywords,1,2,50.00%,0.18,0.18,5.0,0,0.00,0.00%,0,0.0,0,0,gm parts
broad,replacement grill 2011 acadia,None,GM makes,GMC keywords,1,1,100.00%,0.29,0.29,4.0,0,0.00,0.00%,0,0.0,0,0,gmc acadia parts
broad,chevy malibu classic 2004 parts,None,GM makes,Chevy keywords,1,2,50.00%,0.16,0.16,4.0,0,0.00,0.00%,0,0.0,0,0,+chevy +parts
broad,93439185 gm,None,GM makes,GM keywords,1,1,100.00%,0.02,0.02,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,keystone body parts catalog hood 2012 chevy cruze,None,GM makes,Chevy keywords,1,1,100.00%,0.16,0.16,3.0,0,0.00,0.00%,0,0.0,0,0,+chevy +parts +catalog
broad,hhr shifter,None,GM makes,Chevy keywords,0,3,0.00%,0.00,0.00,5.0,0,0.00,0.00%,0,0.0,0,0,chevrolet parts
broad,1996 saturn sl2 front wheel axle nut,None,Saturn,previous keywords,1,1,100.00%,0.27,0.27,3.0,0,0.00,0.00%,0,0.0,0,0,saturn parts
broad,parts for a 2001 saturn l series,None,Saturn,previous keywords,1,1,100.00%,0.28,0.28,2.0,0,0.00,0.00%,0,0.0,0,0,"saturn ""part #"""
broad,2000 saturn wagon blower motor resistor,None,Saturn,previous keywords,1,2,50.00%,0.33,0.33,1.5,0,0.00,0.00%,0,0.0,0,0,saturn car parts
broad,gm parts lookup,None,GM makes,Chevy keywords,1,4,25.00%,0.22,0.22,3.5,0,0.00,0.00%,0,0.0,0,0,chevrolet part numbers
broad,oldsmobile parts,None,GM makes,GM keywords,0,17,0.00%,0.00,0.00,6.9,0,0.00,0.00%,0,0.0,0,0,gm auto parts
broad,pontiac window parts,None,GM makes,Pontiac keywords,1,1,100.00%,0.21,0.21,3.0,0,0.00,0.00%,0,0.0,0,0,+pontiac +parts
broad,gm 16523681,None,GM makes,GM keywords,0,1,0.00%,0.00,0.00,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,chevorlet parts wharehouse,None,GM makes,Chevy keywords,1,1,100.00%,0.25,0.25,2.0,0,0.00,0.00%,0,0.0,0,0,chevy parts store
broad,gm 1052358,None,GM makes,GM keywords,0,5,0.00%,0.00,0.00,1.8,0,0.00,0.00%,0,0.0,0,0,general motors
broad,gm 23144484,None,GM makes,GM keywords,1,1,100.00%,0.06,0.06,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,gm 24242805,None,GM makes,GM keywords,1,5,20.00%,0.24,0.24,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,gmc acadia oem running boards,None,GM makes,GMC keywords,0,1,0.00%,0.00,0.00,3.0,0,0.00,0.00%,0,0.0,0,0,gmc acadia parts
broad,gm nav disc compatible with 2007 sierra,None,GM makes,GM keywords,1,1,100.00%,0.23,0.23,4.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,factory seats for 2002 gmc sierra 1500,None,GM makes,GMC keywords,1,1,100.00%,0.25,0.25,4.0,0,0.00,0.00%,0,0.0,0,0,gmc oem parts
broad,chevy oem part numbers,None,GM makes,Chevy keywords,0,2,0.00%,0.00,0.00,7.0,0,0.00,0.00%,0,0.0,0,0,chevrolet part numbers
phrase,1999 yukon denali parts,None,GM makes,GMC keywords,0,3,0.00%,0.00,0.00,5.3,0,0.00,0.00%,0,0.0,0,0,+denali +parts
broad,saturn twin cam engine,None,Saturn,previous keywords,0,1,0.00%,0.00,0.00,4.0,0,0.00,0.00%,0,0.0,0,0,saturn parts
broad,oem gm1230385 aluminum,None,GM makes,GM keywords,1,1,100.00%,0.45,0.45,2.0,0,0.00,0.00%,0,0.0,0,0,genuine gm parts
broad,saturn sky body parts,None,Saturn,previous keywords,0,1,0.00%,0.00,0.00,2.0,0,0.00,0.00%,0,0.0,0,0,"saturn ""part #"""
broad,headlamp parts for 2004 pontiac grand am,None,GM makes,Pontiac keywords,2,2,100.00%,0.28,0.56,4.0,2,0.28,100.00%,0,38.04,1,2,+pontiac +parts
broad,2005 gmc yukon xl accessories,None,GM makes,GMC keywords,0,1,0.00%,0.00,0.00,3.0,0,0.00,0.00%,0,0.0,0,0,gmc denali parts
phrase,genuine gm 22639847 hood primary and secondary latch,None,GM makes,GM keywords,1,1,100.00%,0.16,0.16,2.0,0,0.00,0.00%,0,0.0,0,0,+genuine +gm
broad,impala ss,None,GM makes,Chevy keywords,0,2,0.00%,0.00,0.00,7.0,0,0.00,0.00%,0,0.0,0,0,chevy impala parts
broad (session-based),impala ss,None,GM makes,Chevy keywords,0,2,0.00%,0.00,0.00,6.0,0,0.00,0.00%,0,0.0,0,0,chevy impala parts
broad,gm 1515b,None,GM makes,GM keywords,1,2,50.00%,0.06,0.06,3.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,gm parts15850282,None,GM makes,GM keywords,1,1,100.00%,0.37,0.37,3.0,0,0.00,0.00%,0,0.0,0,0,genuine gm parts
broad,2008 chevy equinox engine cover,None,GM makes,Chevy keywords,0,2,0.00%,0.00,0.00,2.5,0,0.00,0.00%,0,0.0,0,0,chevy equinox parts
broad,2011 acadia grill parts,None,GM makes,GMC keywords,1,7,14.29%,0.43,0.43,5.7,0,0.00,0.00%,0,0.0,0,0,gmc acadia parts
broad,saturn hood prop rod clip,None,Saturn,previous keywords,1,2,50.00%,0.16,0.16,1.5,0,0.00,0.00%,0,0.0,0,0,saturn parts
broad,buy oem parts for my pontiac grand prix,None,GM makes,Pontiac keywords,1,1,100.00%,0.27,0.27,4.0,0,0.00,0.00%,0,0.0,0,0,+pontiac +parts
broad,1998 chevy s10 rear differential parts,None,GM makes,Chevy keywords,1,1,100.00%,0.23,0.23,6.0,0,0.00,0.00%,0,0.0,0,0,chevy auto parts
broad,rear end parts for a 2004 gmc hd 2500 sierra crew cab duramax diesel with allison automatic transmission,None,GM makes,GMC keywords,1,1,100.00%,0.31,0.31,4.0,0,0.00,0.00%,0,0.0,0,0,+gmc +parts
broad,2003 transmission saturn vue,None,Saturn,previous keywords,1,3,33.33%,0.35,0.35,2.7,0,0.00,0.00%,0,0.0,0,0,saturn vue parts
broad,gm 22774160,None,GM makes,GM keywords,2,1,200.00%,0.15,0.30,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,ks gm 095,None,GM makes,GM keywords,1,1,100.00%,0.05,0.05,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,2003 tracker parts,None,GM makes,Chevy keywords,0,1,0.00%,0.00,0.00,4.0,0,0.00,0.00%,0,0.0,0,0,chevrolet parts
broad,gmc truck replacement parts,None,GM makes,GMC keywords,0,1,0.00%,0.00,0.00,4.0,0,0.00,0.00%,0,0.0,0,0,+gmc +replacement +parts
broad,gm interior trim clips,None,GM makes,GM keywords,0,1,0.00%,0.00,0.00,3.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad (session-based),scoggin dickey parts,None,GM makes,Chevy keywords,1,1,100.00%,0.21,0.21,2.0,0,0.00,0.00%,0,0.0,0,0,chevy auto parts
broad,gm 15976686,None,GM makes,GM keywords,1,1,100.00%,0.01,0.01,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,gm hub assembly for 2002 surburban,None,GM makes,GM keywords,1,1,100.00%,0.23,0.23,2.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,2005 saturn vue intake manifold,None,Saturn,previous keywords,1,1,100.00%,0.23,0.23,1.0,0,0.00,0.00%,0,0.0,0,0,saturn vue parts
broad,gm 1.4305052,None,GM makes,GM keywords,1,2,50.00%,0.01,0.01,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,chevy c10 parts,None,GM makes,Chevy keywords,1,20,5.00%,0.21,0.21,5.3,0,0.00,0.00%,0,0.0,0,0,+chevy +parts
broad,lgm part number 15083113,None,GM makes,GM keywords,1,1,100.00%,0.32,0.32,1.0,0,0.00,0.00%,0,0.0,0,0,"gm ""part number"""
broad (session-based),escalade oem parts,None,GM makes,GM keywords,0,1,0.00%,0.00,0.00,2.0,0,0.00,0.00%,0,0.0,0,0,genuine gm parts
broad,chevy factory rims,None,GM makes,Chevy keywords,0,2,0.00%,0.00,0.00,8.5,0,0.00,0.00%,0,0.0,0,0,chevrolet parts
broad,saturn s door jam switch,None,Saturn,previous keywords,1,1,100.00%,0.18,0.18,5.0,0,0.00,0.00%,0,0.0,0,0,saturn parts
broad,gmc dealership parts,None,GM makes,GMC keywords,1,4,25.00%,0.31,0.31,4.8,0,0.00,0.00%,0,0.0,0,0,+gmc +parts
broad,2008 chevy silverado body side molding,None,GM makes,Chevy keywords,1,1,100.00%,0.18,0.18,4.0,0,0.00,0.00%,0,0.0,0,0,chevy silverado parts
phrase,franks pontiac parts,None,GM makes,Pontiac keywords,1,17,5.88%,0.26,0.26,3.8,0,0.00,0.00%,0,0.0,0,0,+pontiac +parts
broad,gmc compound miter saw parts,None,GM makes,GMC keywords,0,1,0.00%,0.00,0.00,5.0,0,0.00,0.00%,0,0.0,0,0,+gmc +parts
broad,gm replacement fuel lines,None,GM makes,GM keywords,1,4,25.00%,0.38,0.38,4.0,0,0.00,0.00%,0,0.0,0,0,genuine gm parts
broad,hhr power steering motor,None,GM makes,Chevy keywords,1,3,33.33%,0.21,0.21,6.3,0,0.00,0.00%,0,0.0,0,0,chevrolet parts
broad,gm 3859067,None,GM makes,GM keywords,1,1,100.00%,0.18,0.18,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,gm 19132920,None,GM makes,GM keywords,2,1,200.00%,0.08,0.16,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,chrome door handle for1997 chevy suburban,None,GM makes,Chevy keywords,1,1,100.00%,0.35,0.35,5.0,0,0.00,0.00%,0,0.0,0,0,chevy suburban parts
broad,yukon parts,None,GM makes,GMC keywords,0,10,0.00%,0.00,0.00,5.5,0,0.00,0.00%,0,0.0,0,0,gmc denali parts
broad,2003 chevy cavalier hubcaps,None,GM makes,Chevy keywords,1,3,33.33%,0.23,0.23,7.7,0,0.00,0.00%,0,0.0,0,0,chevy auto parts
