Match type,Search term,Added/Excluded,Campaign,Ad group,Clicks,Impressions,CTR,Avg. CPC,Cost,Avg. position,Conversions,Cost / conv.,Conv. rate,View-through conv.,Conv. value / cost (opt.),Converted clicks,Conv. (opt.),Keyword
broad,outside mirror 2007 cadillac escalade part number,None,GM makes,GM keywords,1,1,100.00%,0.33,0.33,2.0,0,0.00,0.00%,0,0.0,0,0,"gm ""part number"""
broad,chevy s10 body parts,None,GM makes,GMC keywords,0,1,0.00%,0.00,0.00,5.0,0,0.00,0.00%,0,0.0,0,0,gmc auto parts
phrase,www general motors cadillac acessorys,None,GM makes,GM keywords,1,2,50.00%,0.29,0.29,7.0,0,0.00,0.00%,0,0.0,0,0,+general +motors
broad,2004 chevy silverado parts,None,GM makes,GMC keywords,1,19,5.26%,0.35,0.35,7.4,0,0.00,0.00%,0,0.0,0,0,gmc auto parts
broad,gm 15152061 lh2,None,GM makes,GM keywords,1,2,50.00%,0.01,0.01,1.5,0,0.00,0.00%,0,0.0,0,0,general motors
broad,chevyland parts,None,GM makes,Chevy keywords,1,9,11.11%,0.22,0.22,2.7,0,0.00,0.00%,0,0.0,0,0,chevrolet parts
broad,gm 10101159,None,GM makes,GM keywords,1,1,100.00%,0.07,0.07,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad (session-based),gm 25804470,None,GM makes,GM keywords,1,1,100.00%,0.33,0.33,3.0,0,0.00,0.00%,0,0.0,0,0,"gm ""part number"""
broad,windshield washer nozzle 2003 saturn vue,None,Saturn,previous keywords,1,4,25.00%,0.33,0.33,2.5,4,0.08,400.00%,0,102.58,1,4,saturn vue parts
broad,oem chevy 2003 truck trailer hitch wiring mounting bracket,None,GM makes,Chevy keywords,1,1,100.00%,0.09,0.09,1.0,0,0.00,0.00%,0,0.0,0,0,chevrolet oem parts
exact (close variant),gm part numbers,Added,GM makes,GM keywords,1,14,7.14%,0.27,0.27,4.2,0,0.00,0.00%,0,0.0,0,0,"gm ""part number"""
broad,gm deep th400 pan 8679994,None,GM makes,GM keywords,1,1,100.00%,0.23,0.23,2.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,saturn vue engines new,None,Saturn,previous keywords,1,1,100.00%,0.40,0.40,2.0,0,0.00,0.00%,0,0.0,0,0,saturn vue parts
broad,2006 chevy impala shifter harness,None,GM makes,Chevy keywords,1,1,100.00%,0.22,0.22,6.0,0,0.00,0.00%,0,0.0,0,0,chevy impala parts
broad,suburban dash bezel 2013,None,GM makes,Chevy keywords,1,1,100.00%,0.04,0.04,1.0,0,0.00,0.00%,0,0.0,0,0,chevy parts
broad,chev washer nazzle,None,GM makes,Chevy keywords,1,1,100.00%,0.08,0.08,3.0,0,0.00,0.00%,0,0.0,0,0,chevrolet parts
broad (session-based),2004 chevy silverado oil pan,None,GM makes,Chevy keywords,1,5,20.00%,0.28,0.28,2.0,0,0.00,0.00%,0,0.0,0,0,chevy silverado parts
phrase,saturn parts price list,None,Saturn,previous keywords,1,1,100.00%,0.20,0.20,1.0,0,0.00,0.00%,0,0.0,0,0,+Saturn +parts
broad,2003 saturn vue new fwd transmission,None,Saturn,previous keywords,1,1,100.00%,0.35,0.35,3.0,0,0.00,0.00%,0,0.0,0,0,saturn vue parts
broad,front shocks for 02 tahoe auto ride,None,GM makes,Chevy keywords,1,1,100.00%,0.22,0.22,5.0,0,0.00,0.00%,0,0.0,0,0,chevy auto parts
broad,2006 saturn vue transmission mounts,None,Saturn,previous keywords,1,1,100.00%,0.42,0.42,3.0,0,0.00,0.00%,0,0.0,0,0,saturn vue parts
broad,2001 saturn sc1 fuel pump,None,Saturn,previous keywords,0,1,0.00%,0.00,0.00,8.0,0,0.00,0.00%,0,0.0,0,0,saturn parts
broad,secondary air pump saturn sl 2 ebay motors,None,Saturn,previous keywords,1,1,100.00%,0.24,0.24,3.0,0,0.00,0.00%,0,0.0,0,0,saturn parts
broad,oem air compressor for 3.5 v 6 saturn vue,None,Saturn,previous keywords,1,1,100.00%,0.32,0.32,1.0,0,0.00,0.00%,0,0.0,0,0,saturn vue parts
broad,gmc 2008 acadia other auto body replacement 2008 gmc acadia onstar antenna antenna,None,GM makes,GMC keywords,1,2,50.00%,0.40,0.40,1.0,0,0.00,0.00%,0,0.0,0,0,gmc acadia parts
broad,gm 40006189g,None,GM makes,GM keywords,1,1,100.00%,0.20,0.20,2.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,chevy equinox part number for brake light,None,GM makes,GM keywords,1,1,100.00%,0.30,0.30,2.0,0,0.00,0.00%,0,0.0,0,0,"gm ""part number"""
broad,gm 14032075,None,GM makes,GM keywords,1,1,100.00%,0.06,0.06,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,gm l92 crate engine,None,GM makes,GM keywords,1,1,100.00%,0.25,0.25,5.0,0,0.00,0.00%,0,0.0,0,0,gm parts
broad,yukon xl suspension parts,None,GM makes,GMC keywords,1,2,50.00%,0.31,0.31,7.0,0,0.00,0.00%,0,0.0,0,0,gmc auto parts
broad,336837 gm ebay motors,None,GM makes,GM keywords,1,1,100.00%,0.14,0.14,3.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,chevrolet part number nh151339 applications,None,GM makes,GM keywords,1,1,100.00%,0.45,0.45,5.0,0,0.00,0.00%,0,0.0,0,0,genuine gm parts
broad,gm 25942274,None,GM makes,GM keywords,1,2,50.00%,0.23,0.23,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,gm 2283466,None,GM makes,GM keywords,1,1,100.00%,0.03,0.03,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,oem 2012 acadia tail light,None,GM makes,GMC keywords,1,1,100.00%,0.13,0.13,5.0,0,0.00,0.00%,0,0.0,0,0,gmc acadia parts
broad,gm oem speedometer gear drive for 84 s10 4x4 blazer,None,GM makes,GM keywords,1,1,100.00%,0.30,0.30,4.0,0,0.00,0.00%,0,0.0,0,0,gm oem parts
broad,chevy caprice parts catalog,None,GM makes,Chevy keywords,1,1,100.00%,0.19,0.19,2.0,0,0.00,0.00%,0,0.0,0,0,chevy parts store
broad,gm 22660421,None,GM makes,GM keywords,1,1,100.00%,0.01,0.01,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,chevy s10 body parts,None,GM makes,GMC keywords,1,1,100.00%,0.28,0.28,6.0,0,0.00,0.00%,0,0.0,0,0,gmc part
broad,gm 20785785,None,GM makes,GM keywords,1,4,25.00%,0.04,0.04,2.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,2005 chevy tahoe factory rims,None,GM makes,Chevy keywords,1,1,100.00%,0.33,0.33,4.0,0,0.00,0.00%,0,0.0,0,0,chevy suburban parts
broad,2006 gmc front seats oem,None,GM makes,GMC keywords,1,1,100.00%,0.08,0.08,2.0,0,0.00,0.00%,0,0.0,0,0,gmc oem parts
broad,chevy colorado pikup front end parts 2007,None,GM makes,Chevy keywords,1,1,100.00%,0.34,0.34,3.0,0,0.00,0.00%,0,0.0,0,0,chevy colorado parts
broad,2012 chevy suburban,None,GM makes,Chevy keywords,1,77,1.30%,0.43,0.43,6.7,0,0.00,0.00%,0,0.0,0,0,chevy suburban parts
broad,chevy part number 22832327,None,GM makes,Chevy keywords,1,1,100.00%,0.21,0.21,3.0,0,0.00,0.00%,0,0.0,0,0,chevy auto parts
broad,saturn vue auto parts,None,Saturn,previous keywords,1,1,100.00%,0.26,0.26,4.0,0,0.00,0.00%,0,0.0,0,0,+Saturn +vue +parts
broad,saturn vue auto parts,None,Saturn,previous keywords,0,1,0.00%,0.00,0.00,3.0,0,0.00,0.00%,0,0.0,0,0,+Saturn +parts
broad,chevrolet suburban 2011 door molding,None,GM makes,Chevy keywords,1,1,100.00%,0.42,0.42,2.0,0,0.00,0.00%,0,0.0,0,0,chevy suburban parts
broad,chevy ssr parts catalog,None,GM makes,Chevy keywords,1,3,33.33%,0.29,0.29,9.3,0,0.00,0.00%,0,0.0,0,0,+chevy +parts +catalog
broad,2008 impala door lock actuator,None,GM makes,Chevy keywords,0,14,0.00%,0.00,0.00,3.6,0,0.00,0.00%,0,0.0,0,0,chevy impala parts
broad,2007 saturn aura back seat in moroccan,None,Saturn,previous keywords,1,1,100.00%,0.19,0.19,3.0,0,0.00,0.00%,0,0.0,0,0,saturn parts
broad,chevy luv parts catalog,None,GM makes,Chevy keywords,0,1,0.00%,0.00,0.00,6.0,0,0.00,0.00%,0,0.0,0,0,+chevy +parts +catalog
broad,2008 chevy 2500hd power door locks,None,GM makes,Chevy keywords,1,2,50.00%,0.28,0.28,4.5,0,0.00,0.00%,0,0.0,0,0,chevy silverado parts
broad,chevy sonic parts,None,GM makes,Chevy keywords,0,5,0.00%,0.00,0.00,4.2,0,0.00,0.00%,0,0.0,0,0,+chevy +parts
broad,factory hubcaps 2010 impala,None,GM makes,Chevy keywords,1,1,100.00%,0.24,0.24,2.0,0,0.00,0.00%,0,0.0,0,0,chevrolet oem parts
broad,all weather car mats for 2009 pontiac vibe,None,GM makes,Pontiac keywords,1,1,100.00%,0.28,0.28,4.0,0,0.00,0.00%,0,0.0,0,0,pontiac vibe parts
broad,2000 saturn sub frame,None,Saturn,previous keywords,1,2,50.00%,0.21,0.21,1.5,0,0.00,0.00%,0,0.0,0,0,saturn parts
broad,golden state pickup parts,None,GM makes,GMC keywords,0,4,0.00%,0.00,0.00,2.8,0,0.00,0.00%,0,0.0,0,0,gmc auto parts
broad,chevy pu parts,None,GM makes,Chevy keywords,0,1,0.00%,0.00,0.00,8.0,0,0.00,0.00%,0,0.0,0,0,+chevy +parts
broad,covert buick parts,None,GM makes,GMC keywords,0,1,0.00%,0.00,0.00,3.0,0,0.00,0.00%,0,0.0,0,0,gmc auto parts
broad,saturn ion 2006 auto parts,None,Saturn,previous keywords,2,1,200.00%,0.32,0.64,5.0,0,0.00,0.00%,0,0.0,0,0,saturn ion parts
broad,tire jack set for 2003 chevrolet tahoe,None,GM makes,Chevy keywords,1,2,50.00%,0.27,0.27,8.0,0,0.00,0.00%,0,0.0,0,0,chevrolet suburban parts
broad,gmc yukon mirror replacement,None,GM makes,GMC keywords,1,3,33.33%,0.34,0.34,7.7,0,0.00,0.00%,0,0.0,0,0,gmc denali parts
phrase,sierra sle gmc part,None,GM makes,GMC keywords,1,1,100.00%,0.30,0.30,5.0,0,0.00,0.00%,0,0.0,0,0,gmc part
broad,gm 12555323,None,GM makes,GM keywords,1,2,50.00%,0.13,0.13,2.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,91 pontiac firebird parts,None,GM makes,GM keywords,1,1,100.00%,0.18,0.18,5.0,0,0.00,0.00%,0,0.0,0,0,gm parts
broad,22905647 best price order gm parts by phone,None,GM makes,GM keywords,1,1,100.00%,0.14,0.14,4.0,0,0.00,0.00%,0,0.0,0,0,gm part number search
broad,gm 25558111,None,GM makes,GM keywords,1,1,100.00%,0.07,0.07,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,2004 yukon denali engine,None,GM makes,GMC keywords,1,1,100.00%,0.30,0.30,2.0,0,0.00,0.00%,0,0.0,0,0,gmc denali parts
phrase (close variant),gm p n 22127587,None,GM makes,GM keywords,1,1,100.00%,0.08,0.08,1.0,0,0.00,0.00%,0,0.0,0,0,"gm ""part number"""
broad,gm truck clutch pedal return spring,None,GM makes,GM keywords,1,1,100.00%,0.31,0.31,1.0,0,0.00,0.00%,0,0.0,0,0,gm auto parts
broad,gm accessories splash guards 1249700,None,GM makes,GM keywords,2,1,200.00%,0.16,0.32,1.0,0,0.00,0.00%,0,0.0,0,0,gm parts
broad,chevy caprice parts catalog,None,GM makes,GM keywords,1,6,16.67%,0.22,0.22,2.5,0,0.00,0.00%,0,0.0,0,0,gm parts catalog
broad,heater core 97240941 gm part,None,GM makes,GMC keywords,1,1,100.00%,0.07,0.07,3.0,0,0.00,0.00%,0,0.0,0,0,gmc part
phrase,general motors corp 89021185,None,GM makes,GM keywords,1,1,100.00%,0.30,0.30,3.0,0,0.00,0.00%,0,0.0,0,0,+general +motors
broad,chevrolet car accessories,None,GM makes,Chevy keywords,2,2,100.00%,0.22,0.44,6.5,0,0.00,0.00%,0,0.0,0,0,chevy parts
broad,chevrolet auto park brake accuator,None,GM makes,Chevy keywords,1,2,50.00%,0.22,0.22,5.0,0,0.00,0.00%,0,0.0,0,0,chevy auto parts
broad,gm restoration com,None,GM makes,GM keywords,1,4,25.00%,0.35,0.35,5.3,0,0.00,0.00%,0,0.0,0,0,new gm parts
broad,2002 chevy suburban emblem,None,GM makes,Chevy keywords,1,1,100.00%,0.34,0.34,7.0,0,0.00,0.00%,0,0.0,0,0,chevy suburban parts
broad,1998 camaro seat covers,None,GM makes,Chevy keywords,1,1,100.00%,0.21,0.21,3.0,0,0.00,0.00%,0,0.0,0,0,chevrolet parts
broad,2004 suburban seats,None,GM makes,Chevy keywords,1,4,25.00%,0.24,0.24,2.5,0,0.00,0.00%,0,0.0,0,0,chevy suburban parts
broad,replacement pcv hose 2001 chevy suburban,None,GM makes,Chevy keywords,1,1,100.00%,0.23,0.23,1.0,0,0.00,0.00%,0,0.0,0,0,chevy suburban parts
broad,2008 trailblazer motor mounts,None,GM makes,Chevy keywords,1,1,100.00%,0.21,0.21,6.0,0,0.00,0.00%,0,0.0,0,0,chevrolet parts
broad,2005 silverado 4x4 transmission cooler lines,None,GM makes,Chevy keywords,1,1,100.00%,0.17,0.17,1.0,0,0.00,0.00%,0,0.0,0,0,chevy silverado parts
broad,parts for 2002 saturn l100,None,Saturn,previous keywords,1,1,100.00%,0.24,0.24,1.0,0,0.00,0.00%,0,0.0,0,0,+Saturn +parts
broad,tailgate emblem for 1996 chevrolet,None,GM makes,Chevy keywords,1,1,100.00%,0.22,0.22,4.0,0,0.00,0.00%,0,0.0,0,0,chevrolet parts
broad,saturn astra engine parts,None,Saturn,previous keywords,1,1,100.00%,0.32,0.32,4.0,0,0.00,0.00%,0,0.0,0,0,"saturn ""part #"""
broad,partsfor2001saturnsc2,None,Saturn,previous keywords,1,1,100.00%,0.28,0.28,3.0,0,0.00,0.00%,0,0.0,0,0,+Saturn +parts
broad,gm 25679069,None,GM makes,GM keywords,1,2,50.00%,0.05,0.05,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,2000 corvette parts,None,GM makes,Chevy keywords,0,2,0.00%,0.00,0.00,7.5,0,0.00,0.00%,0,0.0,0,0,chevrolet parts
broad,99 blazer body parts,None,GM makes,Chevy keywords,1,2,50.00%,0.17,0.17,3.5,0,0.00,0.00%,0,0.0,0,0,chevrolet parts
broad,2003 chevy silverado truck parts,None,GM makes,Chevy keywords,2,12,16.67%,0.22,0.44,2.6,0,0.00,0.00%,0,0.0,0,0,+chevy +parts
broad,throttle actuator control module 2004 silveardo,None,GM makes,Chevy keywords,1,1,100.00%,0.09,0.09,1.0,0,0.00,0.00%,0,0.0,0,0,chevy silverado parts
phrase,genuine gm performance 12342024 chrome water neck,None,GM makes,GM keywords,1,1,100.00%,0.23,0.23,1.0,0,0.00,0.00%,0,0.0,0,0,+genuine +gm
broad,2004 chevy colorado glove box latch,None,GM makes,Chevy keywords,0,2,0.00%,0.00,0.00,7.0,0,0.00,0.00%,0,0.0,0,0,chevy colorado parts
broad,gm 12370839,None,GM makes,GM keywords,2,5,40.00%,0.30,0.59,1.2,0,0.00,0.00%,0,0.0,0,0,general motors
broad,chevrolet brake proportioning valve,None,GM makes,GM keywords,1,1,100.00%,0.21,0.21,5.0,0,0.00,0.00%,0,0.0,0,0,gm auto parts
broad,2000 gmc sonoma parts,None,GM makes,GMC keywords,1,3,33.33%,0.28,0.28,4.3,0,0.00,0.00%,0,0.0,0,0,+gmc +parts
broad,22986911 gm,None,GM makes,GM keywords,1,1,100.00%,0.01,0.01,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,gm factory brake controller,None,GM makes,GM keywords,2,4,50.00%,0.28,0.55,1.8,0,0.00,0.00%,0,0.0,0,0,genuine gm parts
broad,chevrolet accessories catalog,None,GM makes,GM keywords,1,5,20.00%,0.24,0.24,4.2,0,0.00,0.00%,0,0.0,0,0,gm parts catalog
broad,gm 73 87 chevy side marker lenses,None,GM makes,GM keywords,1,1,100.00%,0.23,0.23,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,nos cadillac parts,None,GM makes,GM keywords,1,7,14.29%,0.21,0.21,5.9,0,0.00,0.00%,0,0.0,0,0,gm auto parts
broad,gm 22918206,None,GM makes,GM keywords,3,6,50.00%,0.12,0.37,2.0,2,0.18,66.67%,0,85.68,1,2,general motors
broad,gm 0704a238,None,GM makes,GM keywords,1,1,100.00%,0.05,0.05,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,shift arm 96 gm car,None,GM makes,GM keywords,1,2,50.00%,0.15,0.15,2.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,gm 2225180303,None,GM makes,GM keywords,1,1,100.00%,0.04,0.04,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,4974626 gm,None,GM makes,GM keywords,1,2,50.00%,0.01,0.01,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,gm part number 9231141 s arm,None,GM makes,GMC keywords,1,6,16.67%,0.19,0.19,4.0,0,0.00,0.00%,0,0.0,0,0,gmc part
broad (session-based),gm 22064727,None,GM makes,GM keywords,2,10,20.00%,0.18,0.36,5.3,0,0.00,0.00%,0,0.0,0,0,gm parts
broad,gm 12346190,None,GM makes,GM keywords,1,14,7.14%,0.25,0.25,3.2,0,0.00,0.00%,0,0.0,0,0,general motors
broad,gm chevy malibu remote case,None,GM makes,GM keywords,1,1,100.00%,0.11,0.11,3.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,122077886 gm relay,None,GM makes,GM keywords,1,1,100.00%,0.15,0.15,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,parts cavalier 2005 4 cilinder std,None,GM makes,Chevy keywords,1,1,100.00%,0.20,0.20,3.0,0,0.00,0.00%,0,0.0,0,0,chevy auto parts
broad (session-based),front differential carrier bushing part number,None,GM makes,GM keywords,1,1,100.00%,0.33,0.33,1.0,0,0.00,0.00%,0,0.0,0,0,"gm ""part number"""
broad,oil gasket 1996 gmc c1500 gm car & truck parts,None,GM makes,GMC keywords,1,1,100.00%,0.28,0.28,1.0,0,0.00,0.00%,0,0.0,0,0,+gmc +parts
broad,95 gm 3.4 oil pressure relief spring,None,GM makes,GM keywords,2,2,100.00%,0.03,0.06,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,2009 suburban front bumper cover,None,GM makes,Chevy keywords,1,1,100.00%,0.31,0.31,2.0,0,0.00,0.00%,0,0.0,0,0,chevy suburban parts
broad,gm h51 551,None,GM makes,GM keywords,1,1,100.00%,0.01,0.01,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,2005 saturn ion body parts,None,Saturn,previous keywords,1,1,100.00%,0.28,0.28,4.0,0,0.00,0.00%,0,0.0,0,0,+saturn +ion +parts
broad,2006 pontiac vibe body parts,None,GM makes,Pontiac keywords,1,3,33.33%,0.39,0.39,8.0,0,0.00,0.00%,0,0.0,0,0,pontiac vibe parts
broad,92 silverado door panels,None,GM makes,Chevy keywords,1,2,50.00%,0.09,0.09,3.0,0,0.00,0.00%,0,0.0,0,0,chevy silverado parts
broad,2007 suburban torsion bar bolts,None,GM makes,Chevy keywords,1,1,100.00%,0.38,0.38,1.0,0,0.00,0.00%,0,0.0,0,0,chevy suburban parts
broad,gmpartnumbersearch,None,GM makes,Chevy keywords,1,1,100.00%,0.42,0.42,4.0,0,0.00,0.00%,0,0.0,0,0,chevrolet part numbers
broad,oem gm truck bed rail 5.8,None,GM makes,GM keywords,1,1,100.00%,0.17,0.17,2.0,0,0.00,0.00%,0,0.0,0,0,genuine gm parts
broad,chevy fuel pumps,None,GM makes,Chevy keywords,1,4,25.00%,0.22,0.22,7.3,0,0.00,0.00%,0,0.0,0,0,chevrolet parts
broad,2008 saturn outlook throttle position sensor,None,Saturn,previous keywords,0,4,0.00%,0.00,0.00,5.0,0,0.00,0.00%,0,0.0,0,0,saturn parts
phrase,2007 pontiac vibe parts,None,GM makes,Pontiac keywords,0,30,0.00%,0.00,0.00,1.7,0,0.00,0.00%,0,0.0,0,0,pontiac vibe parts
broad,saturn sw wiper arm,None,Saturn,previous keywords,1,3,33.33%,0.24,0.24,1.7,0,0.00,0.00%,0,0.0,0,0,saturn parts
broad,2008 saturn vue hood latch,None,Saturn,previous keywords,0,7,0.00%,0.00,0.00,1.7,0,0.00,0.00%,0,0.0,0,0,saturn vue parts
broad,2005 chevy colorado transmission dipstick part number,None,GM makes,GM keywords,1,1,100.00%,0.14,0.14,1.0,0,0.00,0.00%,0,0.0,0,0,"gm ""part number"""
phrase,71 chevy parts,None,GM makes,Chevy keywords,1,2,50.00%,0.23,0.23,6.5,0,0.00,0.00%,0,0.0,0,0,"""chevy parts"""
broad,saturn ion driver side seat belt buckle latch,None,Saturn,previous keywords,1,1,100.00%,0.27,0.27,1.0,0,0.00,0.00%,0,0.0,0,0,saturn ion parts
broad,steering wheel mounting kit for saturn ion,None,Saturn,previous keywords,1,2,50.00%,0.27,0.27,4.0,0,0.00,0.00%,0,0.0,0,0,saturn ion parts
broad,15016579 intake boot for 2002 chevy van,None,GM makes,Chevy keywords,2,1,200.00%,0.14,0.28,5.0,0,0.00,0.00%,0,0.0,0,0,chevrolet parts
broad,2004 chevy silverado z71 springs,None,GM makes,Chevy keywords,1,1,100.00%,0.21,0.21,2.0,0,0.00,0.00%,0,0.0,0,0,chevy silverado parts
broad,gm part number 22718487,None,GM makes,Chevy keywords,1,1,100.00%,0.40,0.40,2.0,0,0.00,0.00%,0,0.0,0,0,chevrolet part numbers
broad,chevy lumina parts,None,GM makes,Chevy keywords,0,5,0.00%,0.00,0.00,7.6,0,0.00,0.00%,0,0.0,0,0,+chevy +parts
broad,camshafts saturn sc 2,None,Saturn,previous keywords,1,1,100.00%,0.19,0.19,2.0,0,0.00,0.00%,0,0.0,0,0,saturn parts
broad,gm contact,None,GM makes,GM keywords,0,4,0.00%,0.00,0.00,1.3,0,0.00,0.00%,0,0.0,0,0,general motors
broad,gm part number look up,None,GM makes,Chevy keywords,0,13,0.00%,0.00,0.00,2.4,0,0.00,0.00%,0,0.0,0,0,chevrolet part numbers
broad,2001 saturn sc2 alternator,None,Saturn,previous keywords,1,2,50.00%,0.28,0.28,3.5,0,0.00,0.00%,0,0.0,0,0,saturn parts
broad,200 chevy silverado steering gear box new,None,GM makes,Chevy keywords,1,1,100.00%,0.24,0.24,8.0,0,0.00,0.00%,0,0.0,0,0,chevy silverado parts
broad,gmc yukon need headlight wiring harness,None,GM makes,GMC keywords,1,1,100.00%,0.38,0.38,3.0,0,0.00,0.00%,0,0.0,0,0,gmc denali parts
broad,envoy parts catalog,None,GM makes,GMC keywords,3,4,75.00%,0.19,0.56,4.0,0,0.00,0.00%,0,0.0,0,0,gmc envoy parts
broad,factory 2006 gmc yukon denali front bucket seats for sale,None,GM makes,GMC keywords,1,1,100.00%,0.40,0.40,1.0,0,0.00,0.00%,0,0.0,0,0,gmc denali parts
broad,gm com,None,GM makes,GM keywords,14,1058,1.32%,0.16,2.19,2.4,0,0.00,0.00%,0,0.0,0,0,general motors
broad,gm roof rack cross bars,None,GM makes,GM keywords,1,2,50.00%,0.29,0.29,2.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,gm front differential 2002,None,GM makes,GM keywords,2,1,200.00%,0.24,0.48,7.0,4,0.12,200.00%,0,14.33,2,4,general motors
broad,1513289 gm,None,GM makes,GM keywords,1,1,100.00%,0.15,0.15,2.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,gm truck 7 pin receptacle,None,GM makes,GM keywords,1,2,50.00%,0.20,0.20,3.5,0,0.00,0.00%,0,0.0,0,0,general motors
broad,chevy v8 camshaft sprocket bolts,None,GM makes,Chevy keywords,1,3,33.33%,0.21,0.21,3.3,0,0.00,0.00%,0,0.0,0,0,chevrolet parts
broad,chevy speedometer cable,None,GM makes,Chevy keywords,1,9,11.11%,0.19,0.19,3.0,0,0.00,0.00%,0,0.0,0,0,chevrolet parts
broad,2004 chevy suburban front seats,None,GM makes,Chevy keywords,1,13,7.69%,0.33,0.33,3.4,0,0.00,0.00%,0,0.0,0,0,chevy suburban parts
broad,gm coil,None,GM makes,GM keywords,1,4,25.00%,0.20,0.20,5.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,tail light circuit board gm part 16516054,None,GM makes,GMC keywords,1,1,100.00%,0.26,0.26,5.0,0,0.00,0.00%,0,0.0,0,0,gmc part
broad,back glass for a 2002 gmc envoy,None,GM makes,GMC keywords,1,1,100.00%,0.29,0.29,9.0,0,0.00,0.00%,0,0.0,0,0,gmc envoy parts
broad (session-based),2008 gmc liftgate actuator,None,GM makes,GMC keywords,1,2,50.00%,0.18,0.18,2.0,0,0.00,0.00%,0,0.0,0,0,gmc acadia parts
broad (session-based),gm parts online,None,Saturn,previous keywords,0,2,0.00%,0.00,0.00,2.5,0,0.00,0.00%,0,0.0,0,0,saturn parts online
broad (session-based),gm parts online,None,Saturn,previous keywords,0,4,0.00%,0.00,0.00,2.3,0,0.00,0.00%,0,0.0,0,0,saturn parts
broad,gmc yukon accessories,None,GM makes,GMC keywords,1,306,0.33%,0.39,0.39,4.8,0,0.00,0.00%,0,0.0,0,0,gmc denali parts
broad,gm lug nut covers,None,GM makes,GM keywords,1,17,5.88%,0.21,0.21,2.7,0,0.00,0.00%,0,0.0,0,0,general motors
broad,keyless remote for gm autos,None,GM makes,GM keywords,2,1,200.00%,0.29,0.58,9.0,0,0.00,0.00%,0,0.0,0,0,gm auto parts
broad,gm 16525191a,None,GM makes,GM keywords,1,1,100.00%,0.21,0.21,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,chevy oem 2007 uplander glovebox hinge,None,GM makes,GM keywords,1,1,100.00%,0.30,0.30,3.0,0,0.00,0.00%,0,0.0,0,0,gm oem parts
broad,gm 1429600,None,GM makes,GM keywords,1,1,100.00%,0.01,0.01,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,gm goodrich victory red chevy emblem,None,GM makes,GM keywords,1,1,100.00%,0.10,0.10,4.0,0,0.00,0.00%,0,0.0,0,0,general motors
phrase,genuine gm 20840749 hood latch release cable,None,GM makes,GM keywords,1,4,25.00%,0.16,0.16,3.0,0,0.00,0.00%,0,0.0,0,0,+genuine +gm
broad,1997 buick centry subframe,None,GM makes,GM keywords,1,3,33.33%,0.25,0.25,3.7,0,0.00,0.00%,0,0.0,0,0,gm parts
broad,2011 chevy tailgate parts,None,GM makes,GMC keywords,1,3,33.33%,0.38,0.38,2.0,2,0.19,200.00%,0,0.0,1,2,gmc auto parts
broad,gmc yukon interior parts,None,GM makes,GMC keywords,1,8,12.50%,0.25,0.25,3.6,0,0.00,0.00%,0,0.0,0,0,+gmc +parts
exact,gmpartsnow,Added,GM makes,brands + sites,7,11,63.64%,0.12,0.83,1.0,0,0.00,0.00%,0,0.0,0,0,gmpartsnow
broad,original gm wiper switch 78 trans am,None,GM makes,GM keywords,1,1,100.00%,0.13,0.13,2.0,0,0.00,0.00%,0,0.0,0,0,genuine gm parts
broad,www gmpartsnow,None,GM makes,GM keywords,4,4,100.00%,0.16,0.65,1.0,2,0.32,50.00%,0,241.2,1,2,gmpartsnow.com
broad,7830375 gm,None,GM makes,GM keywords,1,1,100.00%,0.01,0.01,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,gm 22529441,None,GM makes,GM keywords,1,7,14.29%,0.10,0.10,1.4,0,0.00,0.00%,0,0.0,0,0,general motors
